Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00     524/524         std::vector<bool, std::allocator<bool> >::_M_copy_aligned(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [81]
[96]     0.0    0.00    0.00     524         std::_Bit_iterator std::copy<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [96]
                0.00    0.00    1048/1048        std::_Bit_const_iterator std::__miter_base<std::_Bit_const_iterator>(std::_Bit_const_iterator) [57]
                0.00    0.00     524/524         std::_Bit_iterator std::__copy_move_a<false, std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator) [90]
-----------------------------------------------
                0.00    0.00     524/524         void std::_Construct<std::vector<bool, std::allocator<bool> >, std::vector<bool, std::allocator<bool> > const&>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> > const&) [12]
[97]     0.0    0.00    0.00     524         std::vector<bool, std::allocator<bool> > const& std::forward<std::vector<bool, std::allocator<bool> > const&>(std::remove_reference<std::vector<bool, std::allocator<bool> > const&>::type&) [97]
-----------------------------------------------
                0.00    0.00     524/524         void std::_Destroy_aux<false>::__destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [156]
[98]     0.0    0.00    0.00     524         void std::_Destroy<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*) [98]
                0.00    0.00     524/524         void std::destroy_at<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*) [85]
-----------------------------------------------
                0.00    0.00       2/520         std::deque<int, std::allocator<int> >::end() [163]
                0.00    0.00     518/520         std::deque<int, std::allocator<int> >::begin() [104]
[99]     0.0    0.00    0.00     520         std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [99]
-----------------------------------------------
                0.00    0.00       1/518         std::deque<int, std::allocator<int> >::back() [200]
                0.00    0.00     517/518         std::deque<int, std::allocator<int> >::front() [106]
[100]    0.0    0.00    0.00     518         std::_Deque_iterator<int, int&, int*>::operator*() const [100]
-----------------------------------------------
                0.00    0.00     518/518         std::queue<int, std::deque<int, std::allocator<int> > >::empty() const [102]
[101]    0.0    0.00    0.00     518         std::deque<int, std::allocator<int> >::empty() const [101]
                0.00    0.00     518/518         std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [105]
-----------------------------------------------
                0.00    0.00     518/518         Graph::isConnected() [7]
[102]    0.0    0.00    0.00     518         std::queue<int, std::deque<int, std::allocator<int> > >::empty() const [102]
                0.00    0.00     518/518         std::deque<int, std::allocator<int> >::empty() const [101]
-----------------------------------------------
                0.00    0.00       1/518         std::deque<int, std::allocator<int> >::~deque() [203]
                0.00    0.00       4/518         std::deque<int, std::allocator<int> >::_M_pop_front_aux() [147]
                0.00    0.00     513/518         std::deque<int, std::allocator<int> >::pop_front() [107]
[103]    0.0    0.00    0.00     518         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [103]
-----------------------------------------------
                0.00    0.00       1/518         std::deque<int, std::allocator<int> >::~deque() [203]
                0.00    0.00     517/518         std::deque<int, std::allocator<int> >::front() [106]
[104]    0.0    0.00    0.00     518         std::deque<int, std::allocator<int> >::begin() [104]
                0.00    0.00     518/520         std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [99]
-----------------------------------------------
                0.00    0.00     518/518         std::deque<int, std::allocator<int> >::empty() const [101]
[105]    0.0    0.00    0.00     518         std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [105]
-----------------------------------------------
                0.00    0.00     517/517         std::queue<int, std::deque<int, std::allocator<int> > >::front() [109]
[106]    0.0    0.00    0.00     517         std::deque<int, std::allocator<int> >::front() [106]
                0.00    0.00     517/518         std::deque<int, std::allocator<int> >::begin() [104]
                0.00    0.00     517/518         std::_Deque_iterator<int, int&, int*>::operator*() const [100]
-----------------------------------------------
                0.00    0.00     517/517         std::queue<int, std::deque<int, std::allocator<int> > >::pop() [108]
[107]    0.0    0.00    0.00     517         std::deque<int, std::allocator<int> >::pop_front() [107]
                0.00    0.00     513/518         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [103]
                0.00    0.00     513/517         void std::destroy_at<int>(int*) [110]
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::_M_pop_front_aux() [147]
-----------------------------------------------
                0.00    0.00     517/517         Graph::isConnected() [7]
[108]    0.0    0.00    0.00     517         std::queue<int, std::deque<int, std::allocator<int> > >::pop() [108]
                0.00    0.00     517/517         std::deque<int, std::allocator<int> >::pop_front() [107]
-----------------------------------------------
                0.00    0.00     517/517         Graph::isConnected() [7]
[109]    0.0    0.00    0.00     517         std::queue<int, std::deque<int, std::allocator<int> > >::front() [109]
                0.00    0.00     517/517         std::deque<int, std::allocator<int> >::front() [106]
-----------------------------------------------
                0.00    0.00       4/517         std::deque<int, std::allocator<int> >::_M_pop_front_aux() [147]
                0.00    0.00     513/517         std::deque<int, std::allocator<int> >::pop_front() [107]
[110]    0.0    0.00    0.00     517         void std::destroy_at<int>(int*) [110]
-----------------------------------------------
                0.00    0.00     516/516         std::queue<int, std::deque<int, std::allocator<int> > >::push(int const&) [112]
[111]    0.0    0.00    0.00     516         std::deque<int, std::allocator<int> >::push_back(int const&) [111]
                0.00    0.00     512/1036        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [60]
                0.00    0.00     512/516         decltype (::new ((void*)(0)) int((declval<int const&>)())) std::construct_at<int, int const&>(int*, int const&) [113]
                0.00    0.00       4/4           void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [148]
-----------------------------------------------
                0.00    0.00     516/516         Graph::isConnected() [7]
[112]    0.0    0.00    0.00     516         std::queue<int, std::deque<int, std::allocator<int> > >::push(int const&) [112]
                0.00    0.00     516/516         std::deque<int, std::allocator<int> >::push_back(int const&) [111]
-----------------------------------------------
                0.00    0.00       4/516         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [148]
                0.00    0.00     512/516         std::deque<int, std::allocator<int> >::push_back(int const&) [111]
[113]    0.0    0.00    0.00     516         decltype (::new ((void*)(0)) int((declval<int const&>)())) std::construct_at<int, int const&>(int*, int const&) [113]
                0.00    0.00     516/1565        operator new(unsigned long, void*) [47]
                0.00    0.00     516/1036        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [60]
-----------------------------------------------
                0.00    0.00      66/66          int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [124]
[114]    0.0    0.00    0.00      66         int* std::__niter_base<int*>(int*) [114]
-----------------------------------------------
                0.00    0.00       1/45          main [1]
                0.00    0.00      44/45          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [132]
[115]    0.0    0.00    0.00      45         std::vector<int, std::allocator<int> >::size() const [115]
-----------------------------------------------
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [131]
                0.00    0.00      22/44          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [134]
[116]    0.0    0.00    0.00      44         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [116]
-----------------------------------------------
                0.00    0.00       2/28          std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_S_max_size(std::allocator<std::vector<bool, std::allocator<bool> > > const&) [164]
                0.00    0.00       4/28          std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [146]
                0.00    0.00      22/28          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [122]
[117]    0.0    0.00    0.00      28         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [117]
-----------------------------------------------
                0.00    0.00       2/26          std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [184]
                0.00    0.00       5/26          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [140]
                0.00    0.00       5/26          std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [139]
                0.00    0.00      14/26          std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [128]
[118]    0.0    0.00    0.00      26         std::__deque_buf_size(unsigned long) [118]
-----------------------------------------------
                0.00    0.00       2/24          std::vector<int, std::allocator<int> >::~vector() [165]
                0.00    0.00      22/24          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [134]
[119]    0.0    0.00    0.00      24         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [119]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<int, std::allocator<int> >::max_size() const [121]
[120]    0.0    0.00    0.00      22         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [120]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [132]
[121]    0.0    0.00    0.00      22         std::vector<int, std::allocator<int> >::max_size() const [121]
                0.00    0.00      22/22          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [122]
                0.00    0.00      22/22          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [120]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<int, std::allocator<int> >::max_size() const [121]
[122]    0.0    0.00    0.00      22         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [122]
                0.00    0.00      22/28          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [117]
-----------------------------------------------
                0.00    0.00      22/22          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [134]
[123]    0.0    0.00    0.00      22         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [123]
                0.00    0.00      22/22          int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [124]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [123]
[124]    0.0    0.00    0.00      22         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [124]
                0.00    0.00      66/66          int* std::__niter_base<int*>(int*) [114]
                0.00    0.00      22/22          std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [125]
-----------------------------------------------
                0.00    0.00      22/22          int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [124]
[125]    0.0    0.00    0.00      22         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [125]
                0.00    0.00      10/1587        std::is_constant_evaluated() [43]
-----------------------------------------------
                0.00    0.00       5/16          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [140]
                0.00    0.00      11/16          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [129]
[126]    0.0    0.00    0.00      16         std::__new_allocator<int>::deallocate(int*, unsigned long) [126]
-----------------------------------------------
                0.00    0.00       5/16          std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [139]
                0.00    0.00      11/16          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [133]
[127]    0.0    0.00    0.00      16         std::__new_allocator<int>::allocate(unsigned long, void const*) [127]
-----------------------------------------------
                0.00    0.00       4/14          std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [152]
                0.00    0.00      10/14          std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [136]
[128]    0.0    0.00    0.00      14         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [128]
                0.00    0.00      14/26          std::__deque_buf_size(unsigned long) [118]
-----------------------------------------------
                0.00    0.00       2/13          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [160]
                0.00    0.00      11/13          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [134]
[129]    0.0    0.00    0.00      13         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [129]
                0.00    0.00      11/1614        std::__is_constant_evaluated() [42]
                0.00    0.00      11/16          std::__new_allocator<int>::deallocate(int*, unsigned long) [126]
-----------------------------------------------
                0.00    0.00       1/13          std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_check_len(unsigned long, char const*) const [176]
                0.00    0.00       1/13          std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [184]
                0.00    0.00      11/13          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [132]
[130]    0.0    0.00    0.00      13         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [130]
-----------------------------------------------
                0.00    0.00      11/11          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [134]
[131]    0.0    0.00    0.00      11         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [131]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [116]
-----------------------------------------------
                0.00    0.00      11/11          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [134]
[132]    0.0    0.00    0.00      11         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [132]
                0.00    0.00      44/45          std::vector<int, std::allocator<int> >::size() const [115]
                0.00    0.00      22/22          std::vector<int, std::allocator<int> >::max_size() const [121]
                0.00    0.00      11/13          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [130]
-----------------------------------------------
                0.00    0.00      11/11          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [134]
[133]    0.0    0.00    0.00      11         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [133]
                0.00    0.00      11/1614        std::__is_constant_evaluated() [42]
                0.00    0.00      11/16          std::__new_allocator<int>::allocate(unsigned long, void const*) [127]
-----------------------------------------------
                0.00    0.00      11/11          int& std::vector<int, std::allocator<int> >::emplace_back<int>(int&&) [82]
[134]    0.0    0.00    0.00      11         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [134]
                0.00    0.00      22/1586        int&& std::forward<int>(std::remove_reference<int>::type&) [44]
                0.00    0.00      22/24          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [119]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [116]
                0.00    0.00      22/22          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [123]
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [132]
                0.00    0.00      11/11          std::vector<int, std::allocator<int> >::begin() [135]
                0.00    0.00      11/11          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [131]
                0.00    0.00      11/11          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [133]
                0.00    0.00      11/525         decltype (::new ((void*)(0)) int((declval<int>)())) std::construct_at<int, int>(int*, int&&) [74]
                0.00    0.00      11/13          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [129]
-----------------------------------------------
                0.00    0.00      11/11          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [134]
[135]    0.0    0.00    0.00      11         std::vector<int, std::allocator<int> >::begin() [135]
                0.00    0.00      11/1070        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [48]
-----------------------------------------------
                0.00    0.00       2/10          std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [184]
                0.00    0.00       4/10          std::deque<int, std::allocator<int> >::_M_pop_front_aux() [147]
                0.00    0.00       4/10          void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [148]
[136]    0.0    0.00    0.00      10         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [136]
                0.00    0.00      10/14          std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [128]
-----------------------------------------------
                0.00    0.00       2/6           std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [153]
                0.00    0.00       4/6           std::deque<int, std::allocator<int> >::max_size() const [144]
[137]    0.0    0.00    0.00       6         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [137]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::resize(unsigned long, std::vector<bool, std::allocator<bool> > const&) [15]
                0.00    0.00       4/6           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_check_len(unsigned long, char const*) const [176]
[138]    0.0    0.00    0.00       6         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::size() const [138]
-----------------------------------------------
                0.00    0.00       1/5           std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [180]
                0.00    0.00       4/5           void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [148]
[139]    0.0    0.00    0.00       5         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [139]
                0.00    0.00       5/26          std::__deque_buf_size(unsigned long) [118]
                0.00    0.00       5/1614        std::__is_constant_evaluated() [42]
                0.00    0.00       5/16          std::__new_allocator<int>::allocate(unsigned long, void const*) [127]
-----------------------------------------------
                0.00    0.00       1/5           std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [182]
                0.00    0.00       4/5           std::deque<int, std::allocator<int> >::_M_pop_front_aux() [147]
[140]    0.0    0.00    0.00       5         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [140]
                0.00    0.00       5/26          std::__deque_buf_size(unsigned long) [118]
                0.00    0.00       5/1614        std::__is_constant_evaluated() [42]
                0.00    0.00       5/16          std::__new_allocator<int>::deallocate(int*, unsigned long) [126]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::~vector() [209]
                0.00    0.00       4/5           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::vector<bool, std::allocator<bool> >*, std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > >, unsigned long, std::vector<bool, std::allocator<bool> > const&) [14]
[141]    0.0    0.00    0.00       5         std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_get_Tp_allocator() [141]
-----------------------------------------------
                0.00    0.00       4/4           bool std::operator==<std::vector<bool, std::allocator<bool> >*>(std::move_iterator<std::vector<bool, std::allocator<bool> >*> const&, std::move_iterator<std::vector<bool, std::allocator<bool> >*> const&) [172]
[142]    0.0    0.00    0.00       4         std::move_iterator<std::vector<bool, std::allocator<bool> >*>::base() const & [142]
-----------------------------------------------
                0.00    0.00       4/4           void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [148]
[143]    0.0    0.00    0.00       4         std::deque<int, std::allocator<int> >::size() const [143]
                0.00    0.00       4/4           std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [152]
-----------------------------------------------
                0.00    0.00       4/4           void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [148]
[144]    0.0    0.00    0.00       4         std::deque<int, std::allocator<int> >::max_size() const [144]
                0.00    0.00       4/6           std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [137]
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [146]
-----------------------------------------------
                0.00    0.00       4/4           std::move_iterator<std::vector<bool, std::allocator<bool> >*> std::__make_move_if_noexcept_iterator<std::vector<bool, std::allocator<bool> >, std::move_iterator<std::vector<bool, std::allocator<bool> >*> >(std::vector<bool, std::allocator<bool> >*) [150]
[145]    0.0    0.00    0.00       4         std::move_iterator<std::vector<bool, std::allocator<bool> >*>::move_iterator(std::vector<bool, std::allocator<bool> >*) [145]
                0.00    0.00       4/4           std::remove_reference<std::vector<bool, std::allocator<bool> >*&>::type&& std::move<std::vector<bool, std::allocator<bool> >*&>(std::vector<bool, std::allocator<bool> >*&) [151]
-----------------------------------------------
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::max_size() const [144]
[146]    0.0    0.00    0.00       4         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [146]
                0.00    0.00       4/28          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [117]
-----------------------------------------------
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::pop_front() [107]
[147]    0.0    0.00    0.00       4         std::deque<int, std::allocator<int> >::_M_pop_front_aux() [147]
                0.00    0.00       4/518         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [103]
                0.00    0.00       4/517         void std::destroy_at<int>(int*) [110]
                0.00    0.00       4/5           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [140]
                0.00    0.00       4/10          std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [136]
-----------------------------------------------
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::push_back(int const&) [111]
[148]    0.0    0.00    0.00       4         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [148]
                0.00    0.00       8/1036        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [60]
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::size() const [143]
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::max_size() const [144]
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [149]
                0.00    0.00       4/5           std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [139]
                0.00    0.00       4/516         decltype (::new ((void*)(0)) int((declval<int const&>)())) std::construct_at<int, int const&>(int*, int const&) [113]
                0.00    0.00       4/10          std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [136]
-----------------------------------------------
                0.00    0.00       4/4           void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [148]
[149]    0.0    0.00    0.00       4         std::deque<int, std::allocator<int> >::_M_reserve_map_at_back(unsigned long) [149]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<bool, std::allocator<bool> >* std::__uninitialized_move_if_noexcept_a<std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > > >(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*, std::allocator<std::vector<bool, std::allocator<bool> > >&) [169]
[150]    0.0    0.00    0.00       4         std::move_iterator<std::vector<bool, std::allocator<bool> >*> std::__make_move_if_noexcept_iterator<std::vector<bool, std::allocator<bool> >, std::move_iterator<std::vector<bool, std::allocator<bool> >*> >(std::vector<bool, std::allocator<bool> >*) [150]
                0.00    0.00       4/4           std::move_iterator<std::vector<bool, std::allocator<bool> >*>::move_iterator(std::vector<bool, std::allocator<bool> >*) [145]
-----------------------------------------------
                0.00    0.00       4/4           std::move_iterator<std::vector<bool, std::allocator<bool> >*>::move_iterator(std::vector<bool, std::allocator<bool> >*) [145]
[151]    0.0    0.00    0.00       4         std::remove_reference<std::vector<bool, std::allocator<bool> >*&>::type&& std::move<std::vector<bool, std::allocator<bool> >*&>(std::vector<bool, std::allocator<bool> >*&) [151]
-----------------------------------------------
                0.00    0.00       4/4           std::deque<int, std::allocator<int> >::size() const [143]
[152]    0.0    0.00    0.00       4         std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [152]
                0.00    0.00       4/14          std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [128]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [183]
                0.00    0.00       1/2           std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [179]
[153]    0.0    0.00    0.00       2         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [153]
                0.00    0.00       2/6           std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [137]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::max_size() const [155]
[154]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_get_Tp_allocator() const [154]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_check_len(unsigned long, char const*) const [176]
[155]    0.0    0.00    0.00       2         std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::max_size() const [155]
                0.00    0.00       2/2           std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_get_Tp_allocator() const [154]
                0.00    0.00       2/2           std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_S_max_size(std::allocator<std::vector<bool, std::allocator<bool> > > const&) [164]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [170]
[156]    0.0    0.00    0.00       2         void std::_Destroy_aux<false>::__destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*) [156]
